,0
symbol,VRS
price,9.44
beta,1.93131
volAvg,395616
mktCap,317841952
lastDiv,3.2
range,7.36-19.49
changes,0.26
companyName,Verso Corp
currency,USD
cik,0001421182
isin,US92531L2079
cusip,92531L207
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Paper & Paper Products
website,https://www.versoco.com/
description,"Verso Corporation is a producer of coated papers, which are used in magazines, catalogs, advertising brochures and annual reports, among other media and marketing publications. The Company operates through two segments: paper and pulp. The Paper segment includes paper products, which are used in media and marketing applications, including catalogs, magazines, and commercial printing applications, such as advertising brochures, annual reports and direct-mail advertising. The Pulp segment includes pulp products, which are used to manufacture printing, writing, and specialty paper grades and tissue products. The Company produces a range of products, ranging from coated freesheet and coated groundwood, to inkjet and digital paper, supercalendered papers and uncoated freesheet. It also produces and sells market kraft pulp, which is used to manufacture printing and writing paper grades and tissue products. The Company also produces and sells Northern Bleached Hardwood Kraft (NBHK) pulp."
ceo,Mr. Adam John
sector,Basic Materials
country,US
fullTimeEmployees,3700
phone,18778557243
address,8540 Gander Creek Dr
city,Miamisburg
state,OHIO
zip,45342
dcfDiff,
dcf,9.35542
image,https://financialmodelingprep.com/image-stock/VRS.png
ipoDate,2016-07-18
defaultImage,False
