,0
symbol,TD
price,49.53
beta,0.71938
volAvg,1615258
mktCap,90489823000
lastDiv,2.314
range,33.74-58.4
changes,0.44
companyName,Toronto-Dominion Bank
currency,CAD
cik,0000947263
isin,CA8911605092
cusip,891160509
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Banks Diversified
website,https://www.td.com/
description,"The Toronto-Dominion Bank engages in providing financial products and services. The company is headquartered in Toronto, Ontario and currently employs 89,031 full-time employees. The company is an online financial services firm, with over 10.2 million online and mobile customers. Its segments include Canadian Retail, U.S. Retail, Wholesale Banking and Corporate. The Canadian Retail segment provides a range of financial products and services to customers in the Canadian personal and commercial banking businesses. The U.S. Retail segment consists of its retail and commercial banking operations operating under the brand TD Bank, and wealth management services in the United States. The Wholesale Banking segment provides a range of capital markets, investment banking, and corporate banking products and services, including underwriting and distribution of new debt and equity issues, providing advice on strategic acquisitions and divestitures, funding and investment needs of its clients. The Corporate segment provides centralized advice and counsel to its businesses."
ceo,Mr. Bharat Masrani
sector,Financial Services
country,CA
fullTimeEmployees,89031
phone,14169446367
address,"Toronto-Dominion Centre, P.O. Box 1"
city,TORONTO
state,CALIFORNIA
zip,M5K 1A2
dcfDiff,-55.48
dcf,147.567
image,https://financialmodelingprep.com/image-stock/TD.png
ipoDate,1996-08-30
defaultImage,False
