,0
symbol,XRX
price,21.64
beta,1.78178
volAvg,2767215
mktCap,4293051140
lastDiv,1.0
range,14.22-39.47
changes,1.23
companyName,Xerox Holdings Corp
currency,USD
cik,0001770450
isin,US98421M1062
cusip,98421M106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Information Technology Services
website,
description,"Xerox Holdings Corp. operates as a holding company. The company is headquartered in Norwalk, Connecticut and currently employs 27,600 full-time employees. The firm has capabilities in imaging and printing, data analytics, and the development of secure and automated solutions to help customers improve productivity. The Company’s primary offerings span three main areas: Managed Document Services, Workplace Solutions and Graphic Communications. Its Managed Document Services offerings help customers, ranging from small businesses to global enterprises, optimize their printing and related document workflow and business processes. Managed Document Services includes the document outsourcing business, as well as a set of communication and marketing solutions. The Company’s Workplace Solutions and Graphic Communications products and solutions support the work processes of its customers by providing them with printing and communications infrastructure."
ceo,Mr. Giovanni Visentin
sector,Technology
country,US
fullTimeEmployees,26300
phone,12039683000
address,201 Merritt 7
city,Norwalk
state,CONNECTICUT
zip,06851-1056
dcfDiff,
dcf,31.2911
image,https://financialmodelingprep.com/image-stock/XRX.jpg
ipoDate,1981-05-22
defaultImage,True
