,0
symbol,KIN
price,3.71
beta,1.1933
volAvg,286910
mktCap,146355056
lastDiv,0.0
range,3.105-11.93
changes,-0.06
companyName,Kindred Biosciences Inc
currency,USD
cik,0001561743
isin,US4945771099
cusip,494577109
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Drug Manufacturers General Specialty & Generic
website,https://www.kindredbio.com/
description,"Kindred Biosciences, Inc. is a development-stage biopharmaceutical company, which focuses on saving and improving the lives of pets. The company is headquartered in Burlingame, California and currently employs 151 full-time employees. The firm is focused on developing therapies for pets. The firm's product pipeline consists of small molecules and biologics for a range of indications in dogs, cats and horses. The firm is developing product candidates for over 20 indications and focused on small molecule products and canine and feline biologics products. The firm is developing antibodies that targets canine Interleukin 17A (IL-17a), Interleukin 4A (IL-4Ra), Interleukin 3 (IL-3), CD-20, Immunoglobulin E (IgE), tumor necrosis factors (TNF) and other validated targets. The firm's lead product candidates are Zimeta, which is indicated for the treatment of fever in horses, and KIND-010 for management of weight loss in cats. The firm's other product candidates include KIND-010, KIND-014, KIND-015, KIND-510, KIND-502, KIND-0888, KIND-509, and several antibodies that target cytokines involved in atopic dermatitis."
ceo,Dr. Richard Chin
sector,Healthcare
country,US
fullTimeEmployees,156
phone,16507017901
address,1555 Bayshore Hwy Ste 200
city,Burlingame
state,CALIFORNIA
zip,94010
dcfDiff,-8.82
dcf,4.44353
image,https://financialmodelingprep.com/image-stock/KIN.png
ipoDate,2013-12-12
defaultImage,False
