,0
symbol,NRT
price,2.956
beta,1.52185
volAvg,25635
mktCap,27167384
lastDiv,0.48
range,2.19-6.09
changes,0.046
companyName,North European Oil Royalty Trust
currency,USD
cik,0000072633
isin,US6593101065
cusip,659310106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Equipment & Services
website,http://www.neort.com/
description,"North European Oil Royalty Trust operates as a grantor trust, which engages in holding overriding royalty rights, covering gas and oil production in certain concessions and leases in the Federal Republic of Germany. The company is headquartered in Red Bank New Jersey, New Jersey and currently employs 2 full-time employees. The Trust, on behalf of the owners, holds overriding royalty rights covering gas and oil production in certain concessions or leases in the Federal Republic of Germany. The rights are held under contracts with local German exploration and development subsidiaries of ExxonMobil Corp. (ExxonMobil) and the Royal Dutch/Shell Group of Companies (Royal Dutch/Shell Group). Under these contracts, the Trust receives various percentage royalties on the proceeds of the sales of certain products from the areas involved. As of October 31, 2016, royalties were received for sales of gas well gas, oil well gas, crude oil, condensate and sulfur. As of October 31, 2016, the Oldenburg concession, located in the German federal state of Lower Saxony, covered 1,386,000 acres. The Trust receives royalties for products, such as gas, sulfur and oil. The Trust does not engage in any operating or active business."
ceo,Mr. John R. Van Kirk
sector,Energy
country,US
fullTimeEmployees,2
phone,17327414008
address,"43 W Front St Ste 19-A, PO Box 456"
city,Red Bank New Jersey
state,NEW JERSEY
zip,03431
dcfDiff,
dcf,3.11611
image,https://financialmodelingprep.com/image-stock/NRT.jpg
ipoDate,1990-03-30
defaultImage,True
