,0
symbol,CHNR
price,1.22
beta,1.5245
volAvg,507320
mktCap,42537864
lastDiv,0.0
range,0.58-6.04
changes,0.02
companyName,China Natural Resources Inc
currency,CNY
cik,0000793628
isin,VGG2110U1093
cusip,G2110U109
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Other Industrial Metals & Mining
website,http://www.chnr.net/
description,"China Natural Resources, Inc. operates as a holding company. The company employs 315 full-time employees The firm holds mining rights that allows it to mine, process and sell non-ferrous metals extracted or produced at Yangchong Mine located in Anhui Province in the People's Republic of China (PRC). The firm operates through exploration and mining-non-ferrous metals segment. The firm focuses to continue its acquisition and exploitation of mining rights, including the exploration, mineral extraction, processing and sales of iron, zinc and other nonferrous metals extracted or produced at mines mainly located in Anhui Province in the PRC, as well as its operation of related businesses. The firm conducts these activities through its indirect subsidiary, Wuhu Feishang Mining Development Co., Limited (Wuhu Feishang). The firm is in the early-stages of exploration for additional mineable ore at Yangchong Mine. Wuhu Feishang's principal activity is the mining of zinc, iron and other minerals for distribution in the PRC."
ceo,Mr. Feilie Li
sector,Basic Materials
country,HK
fullTimeEmployees,10
phone,1185228107205
address,"Rm 2205 22F West Tower Shun Tak Centre, 168-200 Connaught Road C"
city,
state,
zip,518048
dcfDiff,-1.7
dcf,1.6635
image,https://financialmodelingprep.com/image-stock/CHNR.jpg
ipoDate,1995-08-07
defaultImage,True
