,0
symbol,BBL
price,42.57
beta,0.987127
volAvg,1442753
mktCap,109345300000
lastDiv,2.4000000000000004
range,23.64-48.67
changes,-1.31
companyName,BHP Billiton plc Sponsored ADR
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Other Industrial Metals & Mining
website,http://www.bhp.com
description,
ceo,"Mr. Mike P. Henry B.Sc., BSc (Chem)"
sector,Basic Materials
country,Australia
fullTimeEmployees,28926
phone,61 3 9609 3333
address,171 Collins Street
city,Melbourne
state,VIC
zip,3000
dcfDiff,4.71
dcf,52.13
image,https://financialmodelingprep.com/image-stock/BBL.jpg
ipoDate,
defaultImage,True
