,0
symbol,FCNCP
price,26.8116
beta,0.0
volAvg,38552
mktCap,0
lastDiv,0.336
range,16.55-27.79
changes,0.0116
companyName,"First Citizens BancShares, Inc."
currency,USD
cik,
isin,
cusip,
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.firstcitizens.com
description,
ceo,Mr. Frank Brown Holding Jr.
sector,Financial Services
country,United States
fullTimeEmployees,6821
phone,919-716-7000
address,4300 Six Forks Road
city,Raleigh
state,NC
zip,27609
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/FCNCP.jpg
ipoDate,
defaultImage,True
