,0
symbol,RBC
price,113.949
beta,1.3923
volAvg,225869
mktCap,4625797600
lastDiv,1.2
range,51.99-117.08
changes,3.0491
companyName,Regal Beloit Corp
currency,USD
cik,0000082811
isin,US7587501039
cusip,758750103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Industrial Machinery
website,https://www.regalbeloit.com/
description,"Regal Beloit Corp. engages in the manufacture of electric motors, electrical motion controls, power generation, and power transmission products. The company is headquartered in Beloit, Wisconsin and currently employs 24,600 full-time employees. The firm operates through three segments: the Commercial and Industrial Systems segment, with its principal line of business in medium and large electric motors, power generation products, high-performance drives and controls and capacitors; the Climate Solutions segment, with its principal line of business in small motors, controls and air moving products, and the Power Transmission Solutions segment, with its principal line of business in power transmission gearing, hydraulic pump drives, open gearing and specialty mechanical products which control motion and torque. The company sells its products directly to original equipment manufacturers (OEMs), distributors and end users. The company operates distribution facilities in Plainfield, Indiana; McAllen, Texas; LaVergne, Tennessee, and Florence, Kentucky."
ceo,Mr. Louis Pinkham
sector,Industrials
country,US
fullTimeEmployees,19560
phone,16083648800
address,200 STATE ST
city,Beloit
state,WISCONSIN
zip,53511
dcfDiff,-16.21
dcf,106.363
image,https://financialmodelingprep.com/image-stock/RBC.png
ipoDate,1905-05-22
defaultImage,False
