,0
symbol,SAVE
price,19.69
beta,1.47209
volAvg,8864333
mktCap,1923285890
lastDiv,0.0
range,7.01-47.5
changes,1.58
companyName,Spirit Airlines Inc
currency,USD
cik,0001498710
isin,US8485771021
cusip,848577102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Airlines
website,https://www.spirit.com/
description,"Spirit Airlines, Inc. is an airline that offers travel to price-conscious customers. The company is headquartered in Miramar, Florida and currently employs 7,708 full-time employees. The firm provides air transportation for passengers. As of December 31, 2016, its all-Airbus Fit Fleet operated over 420 daily flights to 59 destinations in the United States, Caribbean and Latin America. As of December 31, 2016, it had a fleet of 95 Airbus single-aisle aircraft, which are referred to as A320 family aircraft and include the A319, A320 and A321 models, which have common design and equipment but differ most notably in fuselage length, service range and seat capacity. As of December 31, 2016, its fleet consisted of 29 A319s, 45 A320ceos, five A320neos and 16 A321ceos. Its Bare Fares offerings are unbundled base fares that remove components included in the price of an airline ticket. The company also offers Frill Control, which allows customers to pay only for the options they choose, such as bags, advance seat assignments and refreshments. As of December 31, 2016, its route network included 200 markets served by 59 airports."
ceo,Mr. Edward Christie
sector,Industrials
country,US
fullTimeEmployees,8077
phone,19544477920
address,2800 Executive Way
city,Miramar
state,FLORIDA
zip,33025
dcfDiff,2353.7
dcf,30.689
image,https://financialmodelingprep.com/image-stock/SAVE.png
ipoDate,2011-05-26
defaultImage,False
