,0
symbol,TTMI
price,12.77
beta,1.77671
volAvg,1397207
mktCap,1363095420
lastDiv,0.0
range,8.06-16.25
changes,0.14
companyName,TTM Technologies Inc
currency,USD
cik,0001116942
isin,US87305R1095
cusip,87305R109
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Electronic Components
website,https://www.ttmtech.com/
description,"TTM Technologies, Inc. engages in the manufacture and sale of printed circuit boards and backplane assemblies. The company is headquartered in Santa Ana, California and currently employs 27,000 full-time employees. As of January 2, 2017, the Company operated a total of 25 specialized facilities in North America and China. The firm's segments include PCB, E-M Solutions and Corporate. As of January 2, 2017, the PCB segment included 13 domestic PCB fabrication plants, including a facility that provides follow-on value-added services primarily for one of the PCB fabrication plants; eight PCB fabrication plants in China and one in Canada. As of January 2, 2017, the E-M Solutions included three custom electronic assembly plants in China. The firm offers a range of PCB products, including conventional PCBs, high density interconnect (HDI) PCBs, flexible PCBs, rigid-flex PCBs, custom assemblies and system integration, and integrated circuits (IC) substrates."
ceo,Mr. Thomas Edman
sector,Technology
country,US
fullTimeEmployees,25700
phone,17143273000
address,200 Sandpointe Ave Ste 400
city,Santa Ana
state,CALIFORNIA
zip,92707
dcfDiff,16.13
dcf,16.1333
image,https://financialmodelingprep.com/image-stock/TTMI.jpg
ipoDate,2000-09-21
defaultImage,True
