,0
symbol,GD
price,150.22
beta,0.9996
volAvg,1272889
mktCap,43102925000
lastDiv,4.32
range,100.55-190.08
changes,2.72
companyName,General Dynamics Corp
currency,USD
cik,0000040533
isin,US3695501086
cusip,369550108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Aerospace & Defense
website,https://www.gd.com
description,"General Dynamics Corp. is an aerospace and defense company, which engages in the provision of tanks, rockets, missiles, submarines, warships, fighters and electronics to all of the military services. The company is headquartered in Reston, Virginia and currently employs 105,600 full-time employees. The firm offers a portfolio of products and services in business aviation; combat vehicles, weapons systems and munitions; information technology (IT) services and C4ISR (command, control, communications, computers, intelligence, surveillance and reconnaissance) solutions, and shipbuilding and ship repair. The company operates through four business groups: Aerospace, Combat Systems, Information Systems and Technology, and Marine Systems. Its Aerospace group offers aircraft design; cockpit and cabin systems, and product service and support. Its Combat Systems group offers combat vehicles, weapons systems and munitions. The Information Systems and Technology group provides technologies, products and services in support of various programs. The Marine Systems group is a designer and builder of nuclear-powered submarines, surface combatants and auxiliary and combat-logistics ships."
ceo,Ms. Phebe Novakovic
sector,Industrials
country,US
fullTimeEmployees,102900
phone,17038763000
address,11011 Sunset Hills Rd
city,Reston
state,VIRGINIA
zip,
dcfDiff,
dcf,139.711
image,https://financialmodelingprep.com/image-stock/GD.jpg
ipoDate,1952-04-25
defaultImage,True
