,0
symbol,FCT
price,10.985
beta,0.68877
volAvg,95149
mktCap,292936992
lastDiv,1.128
range,6.8-12.79
changes,0.035
companyName,First Trust Senior Floating Rate Income Fund II
currency,USD
cik,
isin,US33733U1088
cusip,33733U108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,https://www.ftportfolios.com/retail/cef/CEFsummary.aspx
description,"First Trust Senior Floating Rate Income Fund II is a diversified, closed-end management investment company. The Fund's primary investment objective is to seek a high level of current income. As a secondary objective, the Fund attempts to preserve capital. The Fund pursues these objectives by investing primarily in a portfolio of senior floating rate loan interests (Senior Loans). The Fund invests in a range of sectors, including food products, pharmaceuticals, specialty retail, insurance, chemicals, diversified telecommunication services, professional services, diversified consumer services, diversified financial services, auto components, information technology services, consumer finance, and real estate management and development. The Fund's investment manager is First Trust Advisors L.P., which offers customized portfolio management."
ceo,Mr. James Dykas
sector,Financial Services
country,US
fullTimeEmployees,
phone,16307658000
address,120 E Liberty Dr Ste 400
city,Boston
state,MASSACHUSETTS
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/FCT.png
ipoDate,2004-05-26
defaultImage,False
