,0
symbol,MDC
price,46.04
beta,1.59177
volAvg,527881
mktCap,2986486020
lastDiv,1.3900000000000001
range,15.75-52.5
changes,0.77
companyName,MDC Holdings Inc
currency,USD
cik,0000773141
isin,US5526761086
cusip,552676108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Residential Construction
website,http://ir.richmondamerican.com/
description,"M.D.C. Holdings, Inc. provides homebuilding and financial services. The company is headquartered in Denver, Colorado and currently employs 1,581 full-time employees. The firm's segments include West, including segments located in Arizona, California, Nevada and Washington; Mountain, including segments located in Colorado and Utah; East, including segments located in Virginia, Florida and Maryland, which includes Pennsylvania and New Jersey; mortgage operations, including HomeAmerican Mortgage Corporation, and Other, which includes Allegiant Insurance Company, Inc., StarAmerican Insurance Ltd., American Home Insurance Agency, Inc. and American Home Title and Escrow Company. The homebuilding operations consist of subsidiary companies that purchases finished lots or develop lots necessary for the construction and sale of single-family detached homes to first-time and first-time move-up homebuyers under the name Richmond American Homes. The company also includes land acquisition and development, home construction, and sales and marketing."
ceo,Mr. Larry Mizel
sector,Consumer Cyclical
country,US
fullTimeEmployees,1656
phone,13037731100
address,4350 S Monaco St Ste 500
city,Denver
state,COLORADO
zip,80237
dcfDiff,
dcf,55.7619
image,https://financialmodelingprep.com/image-stock/MDC.png
ipoDate,1985-01-03
defaultImage,False
