,0
symbol,ACGLP
price,25.68
beta,0.628161
volAvg,28883
mktCap,15584088100
lastDiv,1.312
range,16.13-26.13
changes,0.04
companyName,Arch Capital Group Ltd. Depositary Shares Representing Interest in 5.25% Non-Cumulative Preferred Series E Shrs
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Insurance Diversified
website,http://www.archcapgroup.com
description,
ceo,Mr. Marc Grandisson
sector,Financial Services
country,Bermuda
fullTimeEmployees,4300
phone,441-278-9250
address,Waterloo House
city,Pembroke
state,
zip,HM 08
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/ACGLP.jpg
ipoDate,
defaultImage,True
