,0
symbol,RBB
price,14.99
beta,1.117806
volAvg,38921
mktCap,295589312
lastDiv,0.32999999999999996
range,10.61-21.9
changes,0.28
companyName,RBB Bancorp
currency,USD
cik,0001499422
isin,US74930B1052
cusip,74930B105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://ir.rbbusa.com/
description,"RBB Bancorp is bank holding company, which through its subsidiary, Royal Business Bank, engages in the provision of full service commercial bank. The company is headquartered in Los Angeles, California and currently employs 365 full-time employees. The firm operates Royal Business Bank, which is a California state-chartered commercial bank. The Bank is focused on providing commercial banking services. The Bank’s offerings include traditional commercial real estate loans, secured commercial and industrial loans, and trade finance services for companies doing business in China, Taiwan and other Asian countries. The non-qualified single-family residential mortgage loans, small business administration loans. As of March 31, 2017, the Company had total consolidated assets of $1.5 billion, total consolidated deposits of $1.2 billion and total consolidated shareholders equity of $183.5 million."
ceo,Mr. Yee Phong Thian
sector,Financial Services
country,US
fullTimeEmployees,355
phone,12135337918
address,"1055 Wilshire Boulevard, Suite 1200"
city,Los Angeles
state,CALIFORNIA
zip,90017
dcfDiff,-18.49
dcf,21.1128
image,https://financialmodelingprep.com/image-stock/RBB.png
ipoDate,2017-07-26
defaultImage,False
