,0
symbol,POAI
price,0.6654
beta,1.70354
volAvg,1104578
mktCap,11677837
lastDiv,0.0
range,0.63-5.3
changes,-0.0277
companyName,Predictive Oncology Inc
currency,USD
cik,0001446159
isin,US74039M2008
cusip,74039M200
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Medical Instruments & Supplies
website,http://www.precisiontherapeutics.com
description,"Predictive Oncology Inc. is focused on applying artificial intelligence (AI) to personalized medicine and drug discovery. It operates through its subsidiaries, Helomics Holding Corporation (Helomics), TumorGenesis Inc., Skyline Europe and Skyline Medical Inc. Helomics applies AI to its data gathered from patient tumors to both personalize cancer therapies for patients and focusses on the development of new-targeted therapies. Helomics’ clinical laboratory improvement amendments (CLIA)-certified lab provides clinical testing that assists oncologists in individualizing patient treatment decisions. Its TumorGenesis Inc. is engaged in developing approach to tumors in the laboratory. Skyline Medical Inc. markets its STREAMWAY System, which automates the collection, measurement and disposal of waste fluid, including blood, irrigation fluid and others, within a medical facility, through both domestic and international divisions."
ceo,Dr. Carl Schwartz
sector,Healthcare
country,US
fullTimeEmployees,29
phone,16513894800
address,2915 Commers Dr Ste 900
city,Eagan
state,MINNESOTA
zip,55121
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/POAI.png
ipoDate,2009-12-18
defaultImage,False
