,0
symbol,CLDB
price,14.21
beta,0.45709
volAvg,4047
mktCap,60010960
lastDiv,0.6100000000000001
range,11.1-23.99
changes,-0.44
companyName,Cortland Bancorp
currency,USD
cik,0000774569
isin,US2205871096
cusip,220587109
exchange,NasdaqCM
exchangeShortName,NASDAQ
industry,Banks Regional
website,http://www.snl.com/IRW/CorporateProfile/100699
description,"Cortland Bancorp, Inc. is a bank holding company, which provides commercial and retail banking services through its subsidiary, The Cortland Savings and Banking Company. The company is headquartered in Cortland, Ohio and currently employs 144 full-time employees. The firm's principal activity is to own, manage and supervise The Cortland Savings and Banking Company (Cortland Banks or the Bank). The firm operates through the commercial banking segment. The Bank is a state chartered bank engaged in commercial and retail banking. The Bank's services include checking accounts, savings accounts, time deposit accounts, commercial, mortgage and installment loans, night depository, automated teller services, safe deposit boxes and other miscellaneous services. The Bank provides brokerage and investment services through an arrangement with Investment Professionals, Inc. Under this arrangement, financial advisors offer customers a range of investment products and services, such as estate planning, annuities, life insurance, fixed income, and equity securities and equity research and recommendations. The Bank, through Investment Professionals, Inc., also offers asset management services to customers."
ceo,Mr. James Gasior
sector,Financial Services
country,US
fullTimeEmployees,142
phone,12166378040
address,194 W MAIN ST
city,Cortland
state,OHIO
zip,44410
dcfDiff,
dcf,21.735
image,https://financialmodelingprep.com/image-stock/CLDB.png
ipoDate,1993-10-27
defaultImage,False
