,0
symbol,GTE
price,0.2127
beta,1.88334
volAvg,2008369
mktCap,77052488
lastDiv,0.0
range,0.18-1.38
changes,0.0033
companyName,Gran Tierra Energy Inc
currency,USD
cik,0001273441
isin,US38500T1016
cusip,38500T101
exchange,NYSE American
exchangeShortName,AMEX
industry,Oil & Gas E&P
website,http://www.grantierra.com/
description,"Gran Tierra Energy, Inc. engages in the exploration and production of oil and natural gas in Colombia and Ecuador. The company is headquartered in Calgary, Alberta and currently employs 334 full-time employees. The firm focuses on onshore oil and gas properties in Colombia, and also own rights to oil and gas properties in Brazil and Peru. Its segments are Colombia, Peru and Brazil based on geographic organization. The company operates principally in the Putumayo Basin in Colombia, and has properties in other basins, including the Catatumbo, Cauca, Llanos, Sinu-San Jacinto, Middle Magdalena and Lower Magdalena Basins. The company has interests in over 30 blocks in Colombia and it is the operator on over 20 of these blocks. Its blocks and fields include Chaza-Costayaco and Moqueta Fields, Guayuyaco-Guayuyaco and Juanambu Fields, Garibay-Jilguero Field and over 11 Other Blocks. Blocks REC-T-129, REC-T-142, REC-T-155 and REC-T-224 are located over 70 kilometers northeast of Salvador, Brazil in the Reconcavo Basin. Its blocks in Peru include Block 123, Block 129, Block 107 and Block 133."
ceo,Mr. Gary Guidry
sector,Energy
country,CA
fullTimeEmployees,362
phone,14032653221
address,900-520 3 Ave SW
city,Calgary
state,ALBERTA
zip,T2P 0R3
dcfDiff,-17.21
dcf,-14.76
image,https://financialmodelingprep.com/image-stock/GTE.png
ipoDate,2005-07-06
defaultImage,False
