,0
symbol,IPB
price,28.9
beta,-0.078099
volAvg,747
mktCap,4241600000
lastDiv,1.512
range,21.89-31.64
changes,0.05
companyName,Merrill Lynch & Co. Inc. 6.0518% Index Plus Trust Certificates Series 2003-1
currency,USD
cik,
isin,
cusip,
exchange,NYSE American
exchangeShortName,AMEX
industry,
website,
description,
ceo,None
sector,
country,
fullTimeEmployees,
phone,
address,
city,
state,
zip,
dcfDiff,-26.78
dcf,0.0
image,https://financialmodelingprep.com/image-stock/IPB.jpg
ipoDate,
defaultImage,True
