,0
symbol,SASR
price,28.78
beta,1.11092
volAvg,177996
mktCap,1353822720
lastDiv,1.2
range,18.0-38.45
changes,0.59
companyName,Sandy Spring Bancorp Inc
currency,USD
cik,0000824410
isin,US8003631038
cusip,800363103
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.sandyspringbank.com/
description,"Sandy Spring Bancorp, Inc. is a bank holding company, which engages in the provision of commercial banking, retail banking, and trust services to individuals and businesses. The company is headquartered in Olney, Maryland and currently employs 932 full-time employees. The firm operates through three segments: Community Banking, Insurance and Investment Management. The firm's Community Banking segment operates through Sandy Spring Bank and involves delivering a range of financial products and services, including various loan and deposit products to both individuals and businesses. The Insurance segment operates through Sandy Spring Insurance Corporation, a subsidiary of the Bank, and offers annuities as an alternative to traditional deposit accounts. The Investment Management segment operates through West Financial Services, Inc., a subsidiary of the Bank, which provides investment management and financial planning services. As of December 31, 2016, the Bank conducted commercial banking business through 44 community offices and six financial centers located in Central Maryland, Northern Virginia and Washington D.C."
ceo,Mr. Daniel Schrider
sector,Financial Services
country,US
fullTimeEmployees,932
phone,13017746400
address,17801 GEORGIA AVE
city,Olney
state,MARYLAND
zip,20832
dcfDiff,
dcf,29.5751
image,https://financialmodelingprep.com/image-stock/SASR.jpg
ipoDate,1976-01-16
defaultImage,True
