,0
symbol,OGCP
price,7.43
beta,0.714796
volAvg,3493
mktCap,2139832580
lastDiv,0.315
range,5.25-14.27
changes,0.41
companyName,Empire State Realty OP L.P. Series 60 Operating Partnership Units Representing Limited Partnership Interests
currency,USD
cik,
isin,
cusip,
exchange,NYSE Arca
exchangeShortName,NYSE
industry,REIT Diversified
website,http://www.empirestaterealtytrust.com
description,
ceo,Mr. Anthony E. Malkin
sector,Real Estate
country,United States
fullTimeEmployees,831
phone,212-687-8700
address,111 West 33rd Street
city,New York
state,NY
zip,10120
dcfDiff,16.44
dcf,32.11
image,https://financialmodelingprep.com/image-stock/OGCP.jpg
ipoDate,
defaultImage,True
