,0
symbol,ROIC
price,12.915
beta,1.29436
volAvg,1306878
mktCap,1524034560
lastDiv,0.397
range,5.84-18.36
changes,0.695
companyName,Retail Opportunity Investments Corp
currency,USD
cik,0001577230
isin,US76131N1019
cusip,76131N101
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,REIT Retail
website,https://www.roireit.net/
description,"Retail Opportunity Investments Corp. operates as a self-managed real estate investment trust. The company is headquartered in San Diego, California and currently employs 71 full-time employees. The firm specializes in the acquisition, ownership and management of necessity-based community and neighborhood shopping centers on the west coast of the United States, anchored by supermarkets and drugstores. Retail Opportunity Investments Partnership, LP is the operating partnership of the Company. The Operating Partnership holds substantially all the assets of the Company and directly or indirectly holds the ownership interests in the Company's real estate ventures. The Operating Partnership conducts the operations of the Company's business. As of September 30, 2017, the Company's portfolio consisted of 87 properties totaling approximately 10.0 million square feet of gross leasable area (GLA). As of September 30, 2017, the Company's portfolio was approximately 97.3% leased."
ceo,Mr. Stuart Tanz
sector,Real Estate
country,US
fullTimeEmployees,73
phone,18586770900
address,11250 El Camino Real Ste 200
city,San Diego
state,CALIFORNIA
zip,92130
dcfDiff,
dcf,10.3902
image,https://financialmodelingprep.com/image-stock/ROIC.png
ipoDate,2014-03-06
defaultImage,False
