,0
symbol,LIN
price,257.05
beta,0.71434
volAvg,1793998
mktCap,134914482000
lastDiv,3.764
range,146.71-269.78
changes,1.98
companyName,Linde PLC
currency,USD
cik,0001707925
isin,IE00BZ12WP82
cusip,G5494J103
exchange,NYSE
exchangeShortName,NYSE
industry,Specialty Chemicals
website,https://www.lindeplc.com/en
description,"Linde Plc engages in the production and distribution of industrial gases. The company is headquartered in Guildford, Surrey and currently employs 80,204 full-time employees. The firm provides atmospheric gases (oxygen, nitrogen, argon and rare gases) and process gases (carbon dioxide, helium, hydrogen, electronic gases, specialty gases and acetylene). The company designs, engineers and builds equipment that produces industrial gases primarily for internal use. The company also offers gaseous medication and related medical products and devices for patients and medical staff. The firm serves the customers in various industries, including healthcare, petroleum refining, manufacturing, food, beverage carbonation, fiber-optics, steel making, aerospace, chemicals and water treatment."
ceo,Mr. Stephen Angel
sector,Basic Materials
country,GB
fullTimeEmployees,79008
phone,441483242200
address,"The Priestley Centre, 10 Priestley Road"
city,Guildford
state,SURREY
zip,GU2 7XY
dcfDiff,
dcf,235.863
image,https://financialmodelingprep.com/image-stock/LIN.png
ipoDate,2018-10-29
defaultImage,False
