,0
symbol,ATTO
price,11.45
beta,1.5742
volAvg,22187
mktCap,162122832
lastDiv,0.0
range,3.7929294-18.59
changes,1.41
companyName,Atento SA
currency,USD
cik,0001606457
isin,LU1102842090
cusip,L0427L105
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Business Services
website,
description,"Atento SA engages in the provision of customer relationship management business process outsourcing services and solutions. The firm offers a portfolio of CRM BPO services, including customer care, sales, collections, back office and technical support. The firm operates through three segments: EMEA, Americas and Brazil. Its services and solutions are delivered across multiple channels including digital (short message service (SMS), e-mail, chats, social media and applications, among others) and voice, and are enabled by process design, technology and intelligence functions. The firm also has client relationships across a range of industries working in sectors, such as telecommunications, banking and financial services and multi-sector, which comprise the consumer goods, services, public administration, pay television, healthcare, transportation, technology and media industries."
ceo,Mr. Carlos Lopez Abadia
sector,Industrials
country,LU
fullTimeEmployees,149129
phone,35226786240
address,"Da Vinci Bldg, 4 Rue Lou Hemmer"
city,Findel
state,
zip,1282
dcfDiff,227.76
dcf,10.2137
image,https://financialmodelingprep.com/image-stock/ATTO.jpg
ipoDate,2014-10-02
defaultImage,True
