,0
symbol,NEOG
price,72.68
beta,0.41651
volAvg,422849
mktCap,3855027200
lastDiv,0.0
range,48.91-82.06
changes,1.61
companyName,Neogen Corp
currency,USD
cik,0000711377
isin,US6404911066
cusip,640491106
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Diagnostics & Research
website,http://www.neogen.com/
description,"Neogen Corp. engages in the development, manufacture, and sale of products dedicated to food and animal safety. The company is headquartered in Lansing, Michigan and currently employs 1,682 full-time employees. The firm operates through two segments: Food Safety and Animal Safety. The Food Safety segment produces and markets diagnostic test kits and related products used by food producers and processors to detect harmful natural toxins, foodborne bacteria, allergens and levels of general sanitation. The Animal Safety segment is primarily engaged in the production and marketing of products dedicated to animal health, including a range of consumable products marketed to veterinarians and animal health product distributors. The Animal Safety segment also provides genetic identification services. Additionally, the Animal Safety segment produces and markets rodenticides, disinfectants and insecticides to assist in the control of rodents and disease in and around agricultural, food production and other facilities."
ceo,Mr. John Adent
sector,Healthcare
country,US
fullTimeEmployees,1682
phone,15173729200
address,620 Lesher Pl
city,Lansing
state,MICHIGAN
zip,48912
dcfDiff,-36.76
dcf,71.6137
image,https://financialmodelingprep.com/image-stock/NEOG.png
ipoDate,1989-08-23
defaultImage,False
