,0
symbol,SJM
price,118.95
beta,0.23974
volAvg,832555
mktCap,13569101800
lastDiv,4.44
range,91.88-125.62
changes,1.1
companyName,J M Smucker Co
currency,USD
cik,0000091419
isin,US8326964058
cusip,832696405
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Packaged Foods
website,https://www.jmsmucker.com/
description,"The J. M. Smucker Co. engages in the manufacture and marketing of food and beverage products. The company is headquartered in Orrville, Ohio and currently employs 7,400 full-time employees. The firm's segments include U.S. Retail Coffee, U.S. Retail Consumer Foods, U.S. Retail Pet Foods, and International and Foodservice. The firm's U.S. retail market segments consist of the sale of branded food products to consumers through retail outlets in North America. In the U.S. retail market segments, the Company's products are sold to food retailers, food wholesalers, drug stores, club stores, mass merchandisers, discount and dollar stores, military commissaries, natural foods stores and distributors, and pet specialty stores. In International and Foodservice, the Company's products are distributed domestically and in foreign countries through retail channels and foodservice distributors and operators, such as restaurants, lodging, schools and universities, healthcare operators."
ceo,Mr. Mark Smucker
sector,Consumer Defensive
country,US
fullTimeEmployees,7300
phone,13306823000
address,1 Strawberry Ln
city,Orrville
state,OHIO
zip,44667
dcfDiff,
dcf,117.849
image,https://financialmodelingprep.com/image-stock/SJM.png
ipoDate,1965-10-20
defaultImage,False
