,0
symbol,OMI
price,23.13
beta,0.30039
volAvg,1869155
mktCap,1700339580
lastDiv,0.012
range,3.63-27.75
changes,-0.34
companyName,Owens & Minor Inc
currency,USD
cik,0000075252
isin,US6907321029
cusip,690732102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Medical Distribution
website,http://www.owens-minor.com/
description,"Owens & Minor, Inc. engages in the provision of healthcare solutions. The company is headquartered in Mechanicsville, Virginia and currently employs 6,700 full-time employees. The firm provides supply chain assistance to the providers of healthcare services and the manufacturers of healthcare products, supplies and devices. The firm operates through three segments, which includes Domestic, International and Proprietary Products. The Company’s domestic segment focuses on United States distribution, logistics and value-added services business. The Company’s International segment focuses on European distribution, logistics and value-added services business. The Company’s proprietary products segment provides product-related solutions, including surgical and procedural kitting and sourcing. The firm provides its services to hospitals, integrated healthcare systems, group purchasing organizations, and the United State federal Government, manufacturers of life-science and medical devices, supplies and pharmaceuticals."
ceo,Mr. Edward Pesicka
sector,Healthcare
country,US
fullTimeEmployees,6400
phone,18047237000
address,9120 LOCKWOOD BLVD
city,Mechanicsville
state,VIRGINIA
zip,23116-7626
dcfDiff,115.96
dcf,25.7866
image,https://financialmodelingprep.com/image-stock/OMI.png
ipoDate,1980-03-17
defaultImage,False
