,0
symbol,NHI
price,65.55
beta,0.77515
volAvg,289566
mktCap,2931999230
lastDiv,4.359
range,31.37-91.12
changes,2.33
companyName,National Health Investors Inc
currency,USD
cik,0000877860
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Healthcare Facilities
website,http://www.nhireit.com
description,"National Health Investors, Inc. is a real estate investment trust, which engages in the sale-leaseback, joint-venture, mortgage, and mezzanine financing of senior housing and medical investments. The company is headquartered in Murfreesboro, Tennessee. The firm is specialized in the sale-leaseback, joint-venture, mortgage and mezzanine financing of need-driven and discretionary senior housing and medical investments. The Company’s portfolio consists of independent, assisted and memory care communities, entrance-fee retirement communities, skilled nursing facilities, medical office buildings and specialty hospitals. The firm manages approximately 236 properties in over 34 states. The senior housing in its portfolio are either need-driven or discretionary for end users and consist of independent living facilities, assisted living facilities, senior living campuses, and entrance-fee communities. The medical facilities within its portfolio consist of skilled nursing facilities, hospitals and medical office buildings."
ceo,Mr. D. Eric Mendelsohn
sector,Real Estate
country,US
fullTimeEmployees,
phone,16158909100
address,222 Robert Rose Dr
city,Murfreesboro
state,TENNESSEE
zip,37129
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/NHI.jpg
ipoDate,1991-07-24
defaultImage,True
