,0
symbol,SUPV
price,1.955
beta,2.391038
volAvg,438176
mktCap,351735776
lastDiv,0.04092
range,1.28-4.24
changes,0.095
companyName,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares
currency,USD
cik,
isin,
cusip,
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Banks Regional
website,http://www.gruposupervielle.com
description,
ceo,Mr. Jorge Oscar Ramrez
sector,Financial Services
country,Argentina
fullTimeEmployees,5055
phone,54 11 4340 3100
address,Bartolome Mitre 434
city,Buenos Aires
state,
zip,C1036AAH
dcfDiff,-4.41
dcf,0.0
image,https://financialmodelingprep.com/image-stock/SUPV.jpg
ipoDate,
defaultImage,True
