,0
symbol,REFR
price,2.95
beta,1.17034
volAvg,209527
mktCap,93148608
lastDiv,0.0
range,1.66-5.7
changes,-0.02
companyName,Research Frontiers Inc
currency,USD
cik,0000793524
isin,US7609111072
cusip,760911107
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Electronic Components
website,http://www.smartglass.com/
description,"Research Frontiers, Inc. engages in development, licensing and commercialization of suspended particle device (SPD) light-control technology for automobiles, homes, buildings, aircraft, boats, exhibition and display applications markets. The company is headquartered in Woodbury, New York and currently employs 9 full-time employees. The firm develops and licenses its patented suspended particle device (SPD-Smart) light-control technology to other companies that manufacture and market either the SPD-Smart chemical emulsion, light-control film made from the chemical emulsion, lamination services, electronics to power end-products incorporating the film, or the end-products themselves, such as smart windows, skylights and sunroofs. Research Frontiers has approximately 40 companies that, in the aggregate, are licensed to serve over four SPD-Smart application areas, including aerospace, architectural, automotive and marine products. Its VariGuard business unit markets and sells SPD-Smart products directly to customers for specialty uses, such as the protection of artwork and light-sensitive documents in museums and private collections."
ceo,Mr. Joseph Harary
sector,Technology
country,US
fullTimeEmployees,8
phone,15163641902
address,240 Crossways Park Dr
city,Woodbury
state,NEW YORK
zip,11797
dcfDiff,3.13
dcf,3.10965
image,https://financialmodelingprep.com/image-stock/REFR.png
ipoDate,1986-07-08
defaultImage,False
