,0
symbol,URGN
price,23.27
beta,1.70898
volAvg,148373
mktCap,514106432
lastDiv,0.0
range,13.118-35.21
changes,-0.22
companyName,Urogen Pharma Ltd
currency,USD
cik,0001668243
isin,IL0011407140
cusip,M96088105
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.urogen.com
description,"UroGen Pharma Ltd. is a clinical stage pharmaceutical company, which engages in the provision of non-surgical and localized solutions for urological pathologies to address a clinical unmet need in field of uro-oncology. The company is engaged in developing therapies designed to care for urological pathologies. Its lead product candidates include MitoGel and VesiGel. MiroGel is a sustained release formulation of the chemotherapy agent Mitomycin C for the treatment of low-grade upper tract urothelial carcinoma, an urothelial cancer in the upper tract. VesiGel is a sustained release formulation of a high dose Mitomycin C for the treatment of low grade non-muscle invasive bladder cancer (LG-NMIBC). Its other clinical-stage drug candidates include Vesimune and BotuGel. Vesimune is a formulation of the toll-like receptor7 (TLR7) agonist Imiquimod for local intravesical delivery for the treatment of Carcinoma In-Situ. BotuGel is an intravesical sustained release formulation of botulinum toxin for Overactive Bladder (OAB) and Interstitial Cystitis (IC). Its platform technologies include: RTGel and Immunotherapy."
ceo,Ms. Elizabeth Barrett
sector,Healthcare
country,IL
fullTimeEmployees,174
phone,97297707601
address,9 Ha'ta'asiya St
city,RA'ANANA
state,
zip,08540
dcfDiff,-36.97
dcf,22.4904
image,https://financialmodelingprep.com/image-stock/URGN.png
ipoDate,2017-05-04
defaultImage,False
