,0
symbol,CEN
price,8.25
beta,1.636681
volAvg,35644
mktCap,40643624
lastDiv,4.645
range,5.5-69.0
changes,-0.06
companyName,Center Coast Brookfield MLP & Energy Infrastructure Fund
currency,
cik,
isin,US1514612092
cusip,151461209
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Asset Management
website,
description,"Center Coast Brookfield MLP & Energy Infrastructure Fund (the Fund), formerly Center Coast MLP & Infrastructure Fund, is a non-diversified, closed-end management investment company. The Fund's investment objective is to provide a high level of total return with an emphasis on distributions to shareholders. The Fund seeks to achieve its investment objective by investing primarily in a portfolio of master limited partnerships (MLPs) and energy infrastructure companies. Under normal market conditions, the Fund will invest at least 80% of its Managed Assets in securities of MLPs and energy infrastructure companies. The Fund may invest up to 20% of its Managed Assets in unregistered or restricted securities, including securities issued by private companies. Its private investments may include investments in entities formed to own and operate particular energy infrastructure assets. The Fund's advisor is Center Coast Capital Advisors, LP."
ceo,Mr. Dan Tutcher
sector,Financial Services
country,US
fullTimeEmployees,
phone,12125498400
address,
city,New York City
state,NEW YORK
zip,
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/CEN.jpg
ipoDate,2013-09-26
defaultImage,True
