,0
symbol,MELI
price,1297.0
beta,1.64002
volAvg,526993
mktCap,64473870000
lastDiv,0.0
range,422.22-1490.67
changes,1.0
companyName,Mercadolibre Inc
currency,USD
cik,0001099590
isin,US58733R1023
cusip,58733R102
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Internet Retail
website,http://www.mercadolibre.com
description,"MercadoLibre, Inc. engages in the provision of online commerce platform with focus on e-commerce and its related services. The company is headquartered in Buenos Aires, Buenos Aires and currently employs 7,239 full-time employees. The firm enables commerce through its marketplace platform in Latin America, which is designed to provide users with a portfolio of services to facilitate commercial transactions. Its geographic segments are Brazil, Argentina, Mexico Venezuela and Other Countries (which includes Chile, Colombia, Costa Rica, Dominican Republic, Ecuador, Panama, Peru, Portugal, Guatemala, Bolivia, Paraguay, Uruguay and the United States of America). The company also operates online commerce platforms in the Dominican Republic, Honduras, Nicaragua, Salvador, Panama, Bolivia, Guatemala, Paraguay and Portugal. The company offers an ecosystem of six integrated e-commerce services: the MercadoLibre Marketplace, the MercadoLibre Classifieds Service, the MercadoPago payments solution, the MercadoLibre advertising program, the MercadoShops online Webstores solution and the MercadoEnvios shipping service."
ceo,Mr. Marcos Galperin
sector,Consumer Cyclical
country,AR
fullTimeEmployees,9703
phone,541146408000
address,"7th Floor, Calle Arias 3751"
city,Buenos Aires
state,BUENOS AIRES
zip,C1430CRG
dcfDiff,
dcf,1327.57
image,https://financialmodelingprep.com/image-stock/MELI.png
ipoDate,2007-08-10
defaultImage,False
