,0
symbol,RES
price,2.66
beta,2.01636
volAvg,676983
mktCap,572080900
lastDiv,0.0
range,1.72-5.35
changes,0.07
companyName,RPC Inc
currency,USD
cik,0000742278
isin,US7496601060
cusip,749660106
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Oil & Gas Equipment & Services
website,https://www.rpc.net/
description,"RPC, Inc. is an oil and gas services company, which engages in the exploration, production, and development of oil and gas properties. The company is headquartered in Atlanta, Georgia and currently employs 3,600 full-time employees. The firm provides a range of specialized oilfield services and equipment primarily to independent oil and gas companies engaged in the exploration, production and development of oil and gas properties throughout the United States, including the southwest, mid-continent, Gulf of Mexico, Rocky Mountain and Appalachian regions, and in selected international markets. The firm's segments are Technical Services and Support Services. The Technical Services segment consists primarily of pressure pumping, downhole tools, coiled tubing, snubbing, nitrogen, well control, wireline and fishing. Its Support Services include all of the services that provide equipment for customers' use on the well site without RPC personnel and services that are provided in support of customer operations off the well site, such as classroom and computer training, and other consulting services."
ceo,Mr. Richard Hubbell
sector,Energy
country,US
fullTimeEmployees,2700
phone,14043212140
address,2801 Buford Hwy NE Ste 300
city,Atlanta
state,GEORGIA
zip,30329
dcfDiff,16.8
dcf,2.90571
image,https://financialmodelingprep.com/image-stock/RES.jpg
ipoDate,1984-07-02
defaultImage,True
