,0
symbol,PNW
price,89.57
beta,0.33231
volAvg,920761
mktCap,10085313500
lastDiv,3.179
range,60.05-105.51
changes,1.73
companyName,Pinnacle West Capital Corp
currency,USD
cik,0000764622
isin,US7234841010
cusip,723484101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Regulated Electric
website,http://www.pinnaclewest.com/
description,"Pinnacle West Capital Corp. is a holding company, which engages in providing energy and energy-related products. The company is headquartered in Phoenix, Arizona and currently employs 96 full-time employees. The firm operates through regulated electricity segment, which consists of traditional regulated retail and wholesale electricity businesses and related activities, and includes electricity generation, transmission and distribution. The company owned and leased 6,236 megawatt (MW) of regulated generation capacity and the Company held a mix of both long-term and short-term purchased power agreements for additional capacity, including agreements for the purchase of renewable energy, as of December 31, 2016. Its subsidiaries include Arizona Public Service Company, which is a vertically-integrated electric utility that provides retail or wholesale electric service to the State of Arizona, with the exceptions of about one-half of the Phoenix metropolitan area, the Tucson metropolitan area and Mohave County in northwestern Arizona."
ceo,Mr. Jeffrey Guldner
sector,Utilities
country,US
fullTimeEmployees,97
phone,16022501000
address,400 N 5th St
city,Phoenix
state,ARIZONA
zip,85072-3999
dcfDiff,
dcf,83.7812
image,https://financialmodelingprep.com/image-stock/PNW.png
ipoDate,1961-08-28
defaultImage,False
