,0
symbol,EYEG
price,3.269
beta,1.25726
volAvg,41029
mktCap,15124879
lastDiv,0.0
range,3.2-12.89
changes,-0.041
companyName,EyeGate Pharmaceuticals Inc
currency,USD
cik,0001372514
isin,US30233M5031
cusip,30233M503
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Biotechnology
website,http://www.eyegatepharma.com/
description,"EyeGate Pharmaceuticals, Inc. is a clinical stage specialty pharmaceutical company, which engages in the development and commercialization of products for treating diseases and disorders of the eye. The company is headquartered in Waltham, Massachusetts and currently employs 11 full-time employees. The firm is focused on developing and commercializing therapeutics and drug delivery systems for treating diseases of the eye. The firm's lead product, EGP-437, incorporates a reformulated topically active corticosteroid, dexamethasone phosphate, which is delivered into the ocular tissues through its drug delivery system, the EyeGate II Delivery System. The firm is developing EGP-437 for the treatment of various inflammatory conditions of the eye, including uveitis, a debilitating form of intraocular inflammation of the anterior portion of the uvea, such as the iris and/or ciliary body, and macular edema, an abnormal thickening of the macula associated with the accumulation of excess fluids in the extracellular space of the neurosensory retina. The EyeGate II Delivery System is designed to deliver optimal quantities of drugs to the anterior or posterior segments of the eye."
ceo,Mr. Stephen From
sector,Healthcare
country,US
fullTimeEmployees,10
phone,17817889043
address,271 Waverley Oaks Rd Ste 108
city,Waltham
state,MASSACHUSETTS
zip,02452
dcfDiff,-0.45
dcf,4.98726
image,https://financialmodelingprep.com/image-stock/EYEG.png
ipoDate,2015-02-13
defaultImage,False
