,0
symbol,HCA
price,149.26
beta,1.56373
volAvg,1602258
mktCap,50505851000
lastDiv,0.902
range,58.38-154.94
changes,4.67
companyName,HCA Healthcare Inc
currency,USD
cik,0000860730
isin,US40412C1018
cusip,40412C101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Medical Care Facilities
website,https://hcahealthcare.com/
description,"HCA Healthcare, Inc. is a health care services company, which engages in operating hospitals, freestanding surgery centers and emergency rooms, and urgent care centers. The company is headquartered in Nashville, Tennessee and currently employs 262,000 full-time employees. The Company, through its subsidiaries, owns and operates hospitals and related healthcare entities. As of December 31, 2016, the Company operated in two geographically organized groups, including the National and American Groups. As of December 31, 2016, the National Group included 84 hospitals, which were located in Alaska, California, Florida, southern Georgia, Idaho, Indiana, northern Kentucky, Nevada, New Hampshire, South Carolina, Utah and Virginia. As of December 31, 2016, the American Group included 80 hospitals, which were located in Colorado, northern Georgia, Kansas, southern Kentucky, Louisiana, Mississippi, Missouri, Oklahoma, Tennessee and Texas. As of December 31, 2016, the Company operated six hospitals in England. The firm owns, manages or operates hospitals, freestanding surgery centers and freestanding emergency care facilities, walk-in clinics, diagnostic and imaging centers, among others."
ceo,Mr. Samuel Hazen
sector,Healthcare
country,US
fullTimeEmployees,210000
phone,16153449551
address,1 Park Plz
city,Nashville
state,TENNESSEE
zip,37203
dcfDiff,434.49
dcf,137.763
image,https://financialmodelingprep.com/image-stock/HCA.png
ipoDate,2011-03-10
defaultImage,False
