,0
symbol,LTRPA
price,2.52
beta,2.21533
volAvg,997972
mktCap,278936288
lastDiv,0.0
range,0.858-7.76
changes,0.16
companyName,Liberty Tripadvisor Holdings Inc
currency,USD
cik,0001606745
isin,US5314651028
cusip,531465102
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Internet Content & Information
website,http://libertytripadvisorholdings.com/
description,"Liberty TripAdvisor Holdings, Inc. engages in online advertising and commerce business through its subsidiaries. The company is headquartered in Englewood, Colorado and currently employs 3,366 full-time employees. Through its interests in subsidiaries and other companies, the Company is primarily engaged in the online travel research and online commerce industries. The firm's subsidiaries include TripAdvisor, Inc. (TripAdvisor), which owns and operates a portfolio of online travel brands, and BuySeasons, Inc., which owns and operates BuyCostumes.com and the Celebrate Express (BuySeasons) family of Websites. TripAdvisor is a travel site focusing on helping people around the world to plan and book a trip. TripAdvisor manages its business in two segments: Hotel, including click-based advertising, display-based advertising and subscription-based advertising, and Non-Hotel, including its attractions, restaurants and vacation rental businesses. BuySeasons is an online retailer and supplier of costumes, accessories, seasonal decor and party supplies."
ceo,Mr. Gregory Maffei
sector,Communication Services
country,US
fullTimeEmployees,4194
phone,17208755300
address,12300 LIBERTY BLVD
city,Englewood
state,COLORADO
zip,80112
dcfDiff,176.66
dcf,10.7711
image,https://financialmodelingprep.com/image-stock/LTRPA.png
ipoDate,2014-08-27
defaultImage,False
