,0
symbol,ORRF
price,15.85
beta,0.90922
volAvg,18803
mktCap,177575472
lastDiv,0.68
range,11.4-23.31
changes,0.51
companyName,Orrstown Financial Services Inc
currency,USD
cik,0000826154
isin,US6873801053
cusip,687380105
exchange,NASDAQ Capital Market
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://investors.orrstown.com/CorporateProfile.aspx
description,"Orrstown Financial Services, Inc. operates as holding company, which engages in the provision of consumer and business financial services. The company is headquartered in Shippensburg, Pennsylvania and currently employs 367 full-time employees. The Bank is engaged in commercial banking and trust business. The firm operates through Community Banking segment. The Bank's activities involve accepting demand, time and savings deposits, and granting loans. The Bank grants commercial, residential, consumer and agribusiness loans in its market areas of Cumberland, Franklin, Lancaster and Perry Counties in Pennsylvania and in Washington County, Maryland. The firm's securities available for sale include debt and equity instruments. Through its trust department, the Bank renders services as trustee, executor, administrator, managing agent, custodian, investment advisor and other fiduciary activities authorized by law under the trade name, Orrstown Financial Advisors (OFA). OFA offers retail brokerage services through a third-party broker or dealer arrangement with Cetera Advisor Networks LLC."
ceo,Mr. Thomas Quinn
sector,Financial Services
country,US
fullTimeEmployees,439
phone,18886777869
address,"77 E King St, PO Box 250"
city,Shippensburg
state,PENNSYLVANIA
zip,17257
dcfDiff,-18.95
dcf,19.0102
image,https://financialmodelingprep.com/image-stock/ORRF.png
ipoDate,1998-07-10
defaultImage,False
