,0
symbol,DXF
price,1.16
beta,2.08993
volAvg,584526
mktCap,24194004
lastDiv,0.0
range,0.37-2.2
changes,0.03
companyName,Dunxin Financial Holdings Ltd
currency,CNY
cik,0001499494
isin,US26605Q1067
cusip,26605Q106
exchange,NYSE American
exchangeShortName,AMEX
industry,Credit Services
website,http://www.dunxin.us
description,"Dunxin Financial Holdings Ltd. engages in the business of providing loan facilities to micro, small and medium size enterprises and sole proprietors. The company is headquartered in Wuhan, Hubei and currently employs 34 full-time employees. The firm primarily provides loans to individuals, small and medium-sized enterprises. On December 28, 2017, the Company closed the CIB Transaction Agreement with True Silver Limited (True Silver), a British Virgin Islands company, and Honest Plus Investments Limited (Honest Plus), pursuant to which the Company agreed to acquire all of the issued and outstanding shares of True Silver owned by Honest Plus. The firm operates its microfinance lending business through its wholly owned subsidiaries, True Silver, via the variable interest entity (VIE) structure, operates and consolidates 80% of the financial results of Hubei Chutian Microfinance Co., Ltd. (Chutian), which is a China-based company engaged in the lending of small loans to customers."
ceo,Mr. Qizhi Wei
sector,Financial Services
country,CN
fullTimeEmployees,34
phone,8613655939932
address,"6th Floor, Block 1, Hubei Daily Culture, No. 181 Donghu Road, Wuchang District, 443000"
city,Wuhan
state,HUBEI
zip,430063
dcfDiff,-3.24
dcf,1.64319
image,https://financialmodelingprep.com/image-stock/DXF.jpg
ipoDate,2010-11-23
defaultImage,True
