,0
symbol,TPRE
price,8.74
beta,1.19429
volAvg,310849
mktCap,834927870
lastDiv,0.0
range,5.64-11.52
changes,0.16
companyName,Third Point Reinsurance Ltd
currency,USD
cik,0001576018
isin,BMG8827U1009
cusip,G8827U100
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Insurance Reinsurance
website,https://www.thirdpointre.com/home/default.aspx
description,"Third Point Reinsurance Ltd. is a holding company, which engages in the provision of reinsurance services. Through the Company's reinsurance subsidiaries, it provides property and casualty reinsurance coverage to insurance and reinsurance companies. The firm's segments include Property and Casualty Reinsurance, and Corporate. The firm's investable assets are managed by its investment manager, Third Point LLC. The firm also writes reinsurance contracts that provide protection against adverse development on loss reserves. Through Third Point LLC, the Company makes investments globally in all sectors, and in equity, credit, commodity, currency, options and other instruments. The firm also acts as the underwriter for the majority of the premium that it underwrites. The firm writes reinsurance contracts covering product lines, such as property, workers' compensation, auto, general liability, professional liability, credit and financial lines, and multi-line."
ceo,Mr. Daniel Malloy
sector,Financial Services
country,BM
fullTimeEmployees,35
phone,14415423303
address,"Point House, 3 Waterloo Lane"
city,PEMBROKE
state,
zip,HM 08
dcfDiff,-11.09
dcf,14.8212
image,https://financialmodelingprep.com/image-stock/TPRE.png
ipoDate,2013-08-15
defaultImage,False
