,0
symbol,CMLS
price,6.5
beta,0.0
volAvg,92878
mktCap,132255504
lastDiv,0.0
range,3.0-18.15
changes,-0.13
companyName,Cumulus Media Inc
currency,USD
cik,0001058623
isin,US2310828015
cusip,231082801
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Broadcasting
website,http://www.cumulus.com/
description,"Cumulus Media, Inc. engages in the business of radio broadcasting. The company is headquartered in Atlanta, Georgia and currently employs 3,449 full-time employees. The firm is also a provider of country music and lifestyle content through its NASH brand, which serves through radio programming, NASH Country Weekly magazine, video and live events. The company combines local programming with media, sports and entertainment brands to deliver content. The firm's categories of advertisers consist of automotive, entertainment, financial, food products, home products, professional services, retail, restaurants and telecommunications/Media. The firm's product lines include broadcast advertising, digital advertising, political advertising and non-advertising based license fees. Its broadcast advertising includes the sale of commercial advertising time to local, national and network clients. The company is engaged in the sale of advertising and promotional opportunities across its streaming audio network, digital commerce platform, Websites and mobile applications."
ceo,Ms. Mary G. Berner
sector,Communication Services
country,US
fullTimeEmployees,3139
phone,14049490700
address,"3280 Peachtree Road N.W., Suite 2300"
city,Atlanta
state,GEORGIA
zip,30305
dcfDiff,
dcf,6.22649
image,https://financialmodelingprep.com/image-stock/CMLS.png
ipoDate,2018-06-04
defaultImage,False
