,0
symbol,XRAY
price,51.36
beta,0.89764
volAvg,1277175
mktCap,11224985600
lastDiv,0.4
range,31.58-60.87
changes,2.31
companyName,DENTSPLY SIRONA Inc
currency,USD
cik,0000818479
isin,US24906P1093
cusip,24906P109
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Medical Instruments & Supplies
website,https://www.dentsplysirona.com/
description,"Dentsply Sirona, Inc. engages in the design, manufacture, sales, and distribution of professional dental products and technologies. The company is headquartered in Charlotte, North Carolina and currently employs 16,400 full-time employees. The firm develops, manufactures, and markets solutions offering, including dental and oral health products, as well as other consumable medical devices. The company operates through two segments: Dental and Healthcare Consumables, and Technologies. The dental industry encompasses the diagnosis, treatment and prevention of disease and ailments of the teeth, gums and supporting bone. Its principal dental product categories are dental consumable products, dental laboratory products, dental specialty products and dental equipment. Additionally, its consumable medical device products are used for urological and surgical applications. These products are produced by the Company in the United States and internationally and are distributed throughout the world under various brand names, including ANKYLOS, AQUASIL ULTRA, ARTICADENT, ATLANTIS, CALIBRA, CAULK, CAVITRON, CELTRA, DELTON, DENTSPLY, DETREY and DYRACT."
ceo,Mr. Donald Casey
sector,Healthcare
country,US
fullTimeEmployees,15200
phone,18445463722
address,13320 Ballantyne Corporate Pl
city,Charlotte
state,NORTH CAROLINA
zip,28277-3607
dcfDiff,
dcf,47.4744
image,https://financialmodelingprep.com/image-stock/XRAY.png
ipoDate,1987-08-12
defaultImage,False
