,0
symbol,DRRX
price,1.735
beta,1.94007
volAvg,836458
mktCap,352515584
lastDiv,0.0
range,0.95-3.95
changes,0.025
companyName,DURECT Corp
currency,USD
cik,0001082038
isin,US2666051048
cusip,266605104
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Drug Manufacturers General Specialty & Generic
website,http://www.durect.com
description,"DURECT Corp. is a biopharmaceutical company. The company is headquartered in Cupertino, California and currently employs 88 full-time employees. The firm's products candidates include DUR-928, oral for metabolic/lipid disorders, and DUR-928, injectable for acute organ injuries. Its other product candidates include POSIMIR (controlled release injection of bupivacaine), REMOXY (oral controlled release oxycodone), ORADUR-ADHD, ELADUR (controlled release injection of bupivicane), Relday (risperidone), ORADUR-based opioid (hydromorphone) and SABER-based ophthalmic. The firm's ALZET product line consists of miniature, implantable osmotic pumps and accessories used for experimental research in mice, rats and other laboratory animals. The firm also manufactures and sells osmotic pumps used in laboratory research and design; and develops and manufactures a range of standard and custom biodegradable polymers and excipients for pharmaceutical and medical device clients for use as raw materials in their products."
ceo,Mr. James Brown
sector,Healthcare
country,US
fullTimeEmployees,87
phone,14087771417
address,10260 Bubb Rd
city,Cupertino
state,CALIFORNIA
zip,95014
dcfDiff,-21.97
dcf,2.06616
image,https://financialmodelingprep.com/image-stock/DRRX.png
ipoDate,2000-09-28
defaultImage,False
