,0
symbol,ENZ
price,2.0
beta,0.69888
volAvg,309501
mktCap,95790000
lastDiv,0.0
range,1.56-4.85
changes,-0.01
companyName,Enzo Biochem Inc
currency,USD
cik,0000316253
isin,US2941001024
cusip,294100102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Diagnostics & Research
website,http://www.enzo.com/
description,"Enzo Biochem, Inc. engages in the development, manufacture and sale of technology solutions and platforms to clinical laboratories, specialty clinics and researchers and physicians globally. The company is headquartered in Farmingdale, New York and currently employs 460 full-time employees. The firm's segments include Enzo Clinical Labs, Enzo Life Sciences and Enzo Therapeutics. Enzo Clinical Labs is a clinical reference laboratory providing a range of clinical services to physicians, medical centers, other clinical labs and pharmaceutical companies. The company offers a menu of molecular and other clinical laboratory tests or procedures. Enzo Life Sciences manufactures, develops and markets products and tools to clinical research, drug development and bioscience research customers. Enzo Therapeutics is a biopharmaceutical venture that develops multiple approaches in the areas of gastrointestinal, infectious, ophthalmic and metabolic diseases. Its products in the development pipeline include a range of assays for detection of various women's health infectious agents, as well as for use in the identification of pathogens for other markets."
ceo,Dr. Elazar Rabbani
sector,Healthcare
country,US
fullTimeEmployees,460
phone,15167555500
address,60 EXECUTIVE BLVD
city,Farmingdale
state,NEW YORK
zip,10022
dcfDiff,-4.1
dcf,3.24687
image,https://financialmodelingprep.com/image-stock/ENZ.jpg
ipoDate,1980-06-13
defaultImage,True
