,0
symbol,EYPT
price,0.4255
beta,1.12018
volAvg,2619832
mktCap,61065636
lastDiv,0.0
range,0.35-2.1
changes,0.0084
companyName,EyePoint Pharmaceuticals Inc
currency,USD
cik,0001314102
isin,US30233G1004
cusip,30233G100
exchange,NasdaqGM
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://eyepointpharma.com/
description,"EyePoint Pharmaceuticals, Inc. is a biopharmaceutical company. The company is headquartered in Watertown, Massachusetts and currently employs 55 full-time employees. The firm has developed three products for treatment of back-of-the-eye diseases, which include Medidur for posterior segment uveitis, its lead product candidate that is in pivotal Phase III clinical trials; ILUVIEN for diabetic macular edema (DME), its lead licensed product that is sold in the United States and European Union (EU) countries, and Retisert. Medidur is designed to treat chronic non-infectious uveitis affecting the posterior segment of the eye (posterior segment uveitis). ILUVIEN is an injectable micro-insert that provides treatment of DME from a single injection. Retisert is an implant that provides treatment of posterior segment uveitis. Its product development program is focused on utilizing its two technology platforms, Durasert and Tethadur, to deliver drugs and biologics to treat chronic diseases."
ceo,Ms. Nancy Lurker
sector,Healthcare
country,US
fullTimeEmployees,84
phone,16179265000
address,480 Pleasant St Ste B300
city,Watertown
state,MASSACHUSETTS
zip,02472
dcfDiff,
dcf,
image,https://financialmodelingprep.com/image-stock/EYPT.png
ipoDate,2005-01-27
defaultImage,False
