,0
symbol,KR
price,31.905
beta,0.33128
volAvg,8441938
mktCap,24704839700
lastDiv,0.8400000000000001
range,26.25-37.22
changes,-0.125
companyName,Kroger Co
currency,USD
cik,0000056873
isin,US5010441013
cusip,501044101
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Grocery Stores
website,https://www.thekrogerco.com/
description,"The Kroger Co. engages in the operation of supermarkets and multi-department stores. The company is headquartered in Cincinnati, Ohio and currently employs 453,000 full-time employees. The firm operates supermarkets, multi-department stores, jewelry stores and convenience stores throughout the United States. As of February 3, 2018, it had operated approximately 3,900 owned or leased supermarkets, convenience stores, fine jewelry stores, distribution warehouses and food production plants through divisions, subsidiaries or affiliates. These facilities are located throughout the United States. As of February 3, 2018, Kroger operated, either directly or through its subsidiaries, 2,782 supermarkets under a range of local banner names, of which 2,268 had pharmacies and 1,489 had fuel centers. As of February 3, 2018, the Company offered ClickList and Harris Teeter ExpressLane, personalized, order online, pick up at the store services at 1,056 of its supermarkets. P$$T, Check This Out and Heritage Farm are the three brands. Its other brands include Simple Truth and Simple Truth Organic."
ceo,Mr. William McMullen
sector,Consumer Defensive
country,US
fullTimeEmployees,435000
phone,15137624000
address,1014 Vine St
city,Cincinnati
state,OHIO
zip,45202
dcfDiff,
dcf,33.8257
image,https://financialmodelingprep.com/image-stock/KR.png
ipoDate,1928-01-26
defaultImage,False
