,0
symbol,EQR
price,59.445
beta,0.65049
volAvg,2987040
mktCap,22128578600
lastDiv,2.377
range,45.43-87.61
changes,0.925
companyName,Equity Residential
currency,USD
cik,0000906107
isin,US29476L1070
cusip,29476L107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,REIT Residential
website,http://www.equityapartments.com/
description,"Equity Residential operates as a real estate investment trust. The company is headquartered in Chicago, Illinois and currently employs 2,700 full-time employees. The firm's primary business is the acquisition, development and management of multifamily residential properties. Its segments include Boston, New York, Washington D.C., Southern California, San Francisco, Seattle and Other Markets. Southern California includes Los Angeles, San Diego and Orange County. Other Markets includes Phoenix. The company is engaged in leasing of apartment units to residents. The company focuses on rental apartment properties in urban and high-density suburban coastal gateway markets. As of December 31, 2016, the Company owned 302 properties located in 10 states and the District of Columbia consisting of 77,458 apartment units. The firm's projects include The Alton, 455 Eye Street, 855 Brannan, Cascade, One Henry Adams, 340 Fremont and Vista 99. ERP Operating Limited Partnership (ERPOP) conducts the multifamily residential property business of Equity Residential."
ceo,Mr. Mark Parrell
sector,Real Estate
country,US
fullTimeEmployees,2700
phone,13129281178
address,2 N Riverside Plz Ste 400
city,Chicago
state,ILLINOIS
zip,60606
dcfDiff,111.76
dcf,50.6284
image,https://financialmodelingprep.com/image-stock/EQR.png
ipoDate,1993-08-12
defaultImage,False
