,0
symbol,PPG
price,142.48
beta,1.17334
volAvg,1310100
mktCap,33654345700
lastDiv,2.1
range,69.77-149.34
changes,2.61
companyName,PPG Industries Inc
currency,USD
cik,0000079879
isin,US6935061076
cusip,693506107
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Specialty Chemicals
website,https://www.ppg.com/
description,"PPG Industries, Inc. engages in the manufacture and distribution of coatings, specialty materials, and glass products. The company is headquartered in Pittsburgh, Pennsylvania and currently employs 47,300 full-time employees. The firm has two segments: Performance Coatings and Industrial Coatings. The Performance Coatings segment includes the refinish, aerospace, protective and marine, architectural businesses. The Industrial Coatings segment includes the automotive original equipment manufacturer (OEM), industrial coatings, packaging coatings, coatings services and specialty coatings and materials businesses. The firm's geographical segments include the United States, Canada, Western Europe, Latin America, Central and Eastern Europe, the Middle East, Africa and Asia Pacific. The firm's brands include PPG, GLIDDEN, COMEX, OLYMPIC, DULUX, SIKKENS, PPG PITTSBURGH PAINTS, MULCO, FLOOD, LIQUID NAILS, SICO, CIL, RENNER, TAUBMANS, WHITE KNIGHT, BRISTOL, HOMAX, DEKORAL, TRILAK, GORI, and BONDEX, among others."
ceo,Mr. Michael McGarry
sector,Basic Materials
country,US
fullTimeEmployees,47600
phone,14124343131
address,1 Ppg Pl
city,Pittsburgh
state,PENNSYLVANIA
zip,15272
dcfDiff,
dcf,139.135
image,https://financialmodelingprep.com/image-stock/PPG.png
ipoDate,1945-12-17
defaultImage,False
