,0
symbol,HZN
price,6.82
beta,1.87407
volAvg,56343
mktCap,178814944
lastDiv,0.0
range,1.2-6.95
changes,0.45
companyName,Horizon Global Corp
currency,USD
cik,0001637655
isin,US44052W1045
cusip,44052W104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Auto Parts
website,http://www.horizonglobal.com/
description,"Horizon Global Corp. engages in the design, manufacture and distribution of custom-engineered towing, trailering, cargo management and other related accessory products. The company is headquartered in Troy, Michigan and currently employs 4,200 full-time employees. The firm operates through two segments: Horizon Americas and Horizon Europe-Africa. Its towing product category includes devices and accessories installed on a tow-vehicle for the purpose of attaching a trailer and camper, among others, such as hitches and other towing accessories. Its trailering product category includes control devices and components of the trailer itself, such as brake controls and brake replacement parts. Its cargo management product category includes a range of products used to facilitate the transportation of various forms of cargo, to secure that cargo or to organize items. Its other product category includes a range of items, such as tubular push bars, side steps, and commercial brooms and brushes."
ceo,Mr. Terrence Gohl
sector,Consumer Cyclical
country,US
fullTimeEmployees,3600
phone,17346563000
address,"47912 Halyard Drive, Suite 100"
city,Plymouth
state,MICHIGAN
zip,48170
dcfDiff,
dcf,6.35526
image,https://financialmodelingprep.com/image-stock/HZN.png
ipoDate,2015-06-23
defaultImage,False
