,0
symbol,LMRK
price,10.535
beta,1.22847
volAvg,66700
mktCap,268410720
lastDiv,0.9680000000000001
range,7.05-17.863
changes,0.135
companyName,Landmark Infrastructure Partners LP
currency,USD
cik,0001615346
isin,US51508J1088
cusip,51508J108
exchange,NASDAQ Global Market
exchangeShortName,NASDAQ
industry,Real Estate Services
website,http://www.landmarkmlp.com
description,"Landmark Infrastructure Partners LP engages in the acquisition, ownership, and management of a portfolio of real property interests and infrastructure assets. The company is headquartered in El Segundo, California. The firm operates through three segments. The Wireless Communication segment consists of leasing real property interests and financing to companies in the wireless communication industry in the United States. The Outdoor Advertising segment consists of leasing real property interests to companies in the outdoor advertising industry in the United States. The Renewable Power Generation segment consists of leasing real property interests and financing to companies in the renewable power industry in the United States. The firm's real property interests consist of a portfolio of long term and perpetual easements, tenant lease assignments and fee simple properties located primarily in the United States."
ceo,Mr. Arthur Brazy
sector,Real Estate
country,US
fullTimeEmployees,
phone,13102948160
address,400 Continental Blvd Ste 500
city,El Segundo
state,CALIFORNIA
zip,90245
dcfDiff,-16.74
dcf,10.7938
image,https://financialmodelingprep.com/image-stock/LMRK.png
ipoDate,2014-11-14
defaultImage,False
