,0
symbol,DISCB
price,30.35
beta,1.63575
volAvg,918
mktCap,9859077100
lastDiv,0.0
range,24.8-103.0
changes,-0.68
companyName,Discovery Communications Inc. Series B Common Stock
currency,USD
cik,
isin,
cusip,
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Entertainment
website,http://corporate.discovery.com
description,
ceo,Mr. David M. Zaslav
sector,Communication Services
country,United States
fullTimeEmployees,9200
phone,240-662-2000
address,8403 Colesville Road
city,Silver Spring
state,MD
zip,20910
dcfDiff,
dcf,0.0
image,https://financialmodelingprep.com/image-stock/DISCB.jpg
ipoDate,
defaultImage,True
