,0
symbol,YMAB
price,48.06
beta,0.0
volAvg,148144
mktCap,1947088510
lastDiv,0.0
range,14.16-55.22
changes,-0.23
companyName,"Y-mAbs Therapeutics, Inc"
currency,USD
cik,0001722964
isin,US9842411095
cusip,984241109
exchange,NasdaqGS
exchangeShortName,NASDAQ
industry,Biotechnology
website,https://www.ymabs.com/
description,"Y-mAbs Therapeutics, Inc. is a clinical-stage biopharmaceutical company, which focuses on the development and commercialization of antibody-based therapeutic products for the treatment of cancer. The company is headquartered in New York City, New York and currently employs 32 full-time employees. The firm is focused on developing and commercializing the therapeutic products for the treatment of cancer. Its product pipeline includes naxitamab and omburtamab. The Company’s lead antibody programs target GD2 and B7-H3. The firm develops naxitamab for the treatment of pediatric patients with relapsed or refractory (R/R), neuroblastoma (NB), and radiolabeled omburtamab for the treatment of pediatric patients with central nervous system (CNS), leptomeningeal metastases (LM). The firm also creates humanized, affinity matured bispecific antibodies. In addition, the Company has two B7-H3 targeting product candidates, omburtamab- diethylenetriamine pentaacetate (DTPA) and huB7-H3, which are in pre-clinical stage."
ceo,Dr. Claus Moller-San Pedro
sector,Healthcare
country,US
fullTimeEmployees,65
phone,12128479841
address,750 3rd Ave Fl 9
city,New York City
state,NEW YORK
zip,10169
dcfDiff,
dcf,43.7473
image,https://financialmodelingprep.com/image-stock/YMAB.png
ipoDate,2018-09-21
defaultImage,False
