,0
symbol,TIF
price,131.345
beta,0.90162
volAvg,1961787
mktCap,15941211100
lastDiv,2.32
range,103.89-134.42
changes,0.015
companyName,Tiffany & Co
currency,USD
cik,0000098246
isin,US8865471085
cusip,886547108
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Luxury Goods
website,http://www.tiffany.com
description,"Tiffany & Co. is a holding company, which engages in design, manufacture, and sale of jewelry. The company is headquartered in New York City, New York and currently employs 14,200 full-time employees. The firm's principal subsidiary, Tiffany and Company (Tiffany), is a jeweler and specialty retailer. The firm's segments include Americas, Asia-Pacific, Japan, Europe and Other. Through its subsidiaries, the Company designs and manufactures products and operates TIFFANY & CO. retail stores around the world, and also sells its products through Internet, catalog, business-to-business and wholesale operations. The firm also sells timepieces, leather goods, sterling silverware, china, crystal, stationery, fragrances and accessories. The Americas segment includes sale in Company-operated TIFFANY & CO. stores in the United States, Canada and Latin America. As of January 31, 2017, the Asia-Pacific segment included 85 Company-operated TIFFANY & CO. stores. As of January 31, 2017, the Japan segment included 55 Company-operated TIFFANY & CO. stores. The Other segment consists of non-reportable segments."
ceo,Mr. Alessandro Bogliolo
sector,Consumer Cyclical
country,US
fullTimeEmployees,14100
phone,12127558000
address,727 Fifth Ave
city,New York City
state,NEW YORK
zip,10022
dcfDiff,-59.7
dcf,129.993
image,https://financialmodelingprep.com/image-stock/TIF.png
ipoDate,1987-05-05
defaultImage,False
