,0
symbol,FFIC
price,13.05
beta,0.92062
volAvg,133018
mktCap,368250112
lastDiv,0.84
range,8.86-22.1
changes,0.13
companyName,Flushing Financial Corp
currency,USD
cik,0000923139
isin,US3438731057
cusip,343873105
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Banks Regional
website,https://www.flushingbank.com/about-us/investor-relations/corporate-profile.html
description,"Flushing Financial Corp. operates as a bank holding company for Flushing Savings Bank, which provides banking and financial services. The company is headquartered in Uniondale, New York and currently employs 456 full-time employees. The firm is a community-oriented financial institution offering a range of financial services. The Bank's subsidiaries include Flushing Preferred Funding Corporation, Flushing Service Corporation and FSB Properties Inc. The firm also owns Flushing Financial Capital Trust II, Flushing Financial Capital Trust III and Flushing Financial Capital Trust IV (the Trusts). As of December 31, 2016, the Bank operated 19 full-service offices, which were located in the New York City Boroughs of Queens, Brooklyn, and Manhattan, and in Nassau County, New York. The firm also operates an Internet branch, iGObanking.com. The Bank has a business banking unit, which focuses on the development of a full complement of commercial business deposit, loan and cash management products."
ceo,Mr. John Buran
sector,Financial Services
country,US
fullTimeEmployees,453
phone,17189615400
address,220 Rxr Plz
city,Uniondale
state,NEW YORK
zip,11556
dcfDiff,-22.83
dcf,13.5442
image,https://financialmodelingprep.com/image-stock/FFIC.png
ipoDate,1995-11-21
defaultImage,False
