,0
symbol,UTI
price,5.73
beta,0.84769
volAvg,187444
mktCap,186859312
lastDiv,0.0
range,2.75-9.76
changes,0.18
companyName,Universal Technical Institute Inc
currency,USD
cik,0001261654
isin,US9139151040
cusip,913915104
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Education & Training Services
website,https://www.uti.edu/
description,"Universal Technical Institute, Inc. engages in the provision of postsecondary education. The company is headquartered in Scottsdale, Arizona and currently employs 1,670 full-time employees. The firm offers undergraduate degree or diploma programs at approximately 12 campuses across the United States under the banner of various brands, including Universal Technical Institute (UTI), Motorcycle Mechanics Institute and Marine Mechanics Institute (collectively, MMI) and NASCAR Technical Institute (NASCAR Tech). The firm also offers manufacturer specific advanced training (MSAT) programs, including student-paid electives, at its campuses and manufacturer or dealer sponsored training at certain campuses and dedicated training centers. UTI offers automotive, diesel and industrial, and collision repair and refinishing programs."
ceo,Mr. Jerome Grant
sector,Consumer Defensive
country,US
fullTimeEmployees,1670
phone,16234459500
address,16220 N Scottsdale Rd Ste 500
city,Phoenix
state,ARIZONA
zip,85254
dcfDiff,-1.56
dcf,7.98261
image,https://financialmodelingprep.com/image-stock/UTI.png
ipoDate,2003-12-17
defaultImage,False
