,0
symbol,ODFL
price,202.625
beta,1.12947
volAvg,783373
mktCap,23774193700
lastDiv,0.56666
range,105.8-213.66
changes,5.355
companyName,Old Dominion Freight Line Inc
currency,USD
cik,0000878927
isin,US6795801009
cusip,679580100
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Trucking
website,https://www.odfl.com/
description,"Old Dominion Freight Line, Inc. engages in the provision of less-than-truckload services. The company is headquartered in Thomasville, North Carolina and currently employs 21,279 full-time employees. The firm's LTL services include ground and air expedited transportation for time-sensitive shipments, consumer household pickup and delivery and freight delivery services throughout North America. In addition to its LTL services, the Company offers a range of other value-added services that include container drayage, truckload brokerage, supply chain consulting and warehousing. As of December 31, 2016, the Company operated 226 service center locations, of which it owned 182 and leased 44. As of December 31, 2016, its network included 10 breakbulk facilities located in Rialto, California; Atlanta, Georgia; Columbus, Ohio; Indianapolis, Indiana; Greensboro, North Carolina; Harrisburg, Pennsylvania; Memphis and Morristown, Tennessee; Dallas, Texas, and Salt Lake City, Utah. As of December 31, 2016, the Company owned 7,994 tractors."
ceo,Mr. Greg Gantt
sector,Industrials
country,US
fullTimeEmployees,20105
phone,13368895000
address,500 Old Dominion Way
city,Thomasville
state,NORTH CAROLINA
zip,27360
dcfDiff,
dcf,201.299
image,https://financialmodelingprep.com/image-stock/ODFL.jpg
ipoDate,1991-10-24
defaultImage,True
