,0
symbol,WSO
price,231.41
beta,0.78104
volAvg,183773
mktCap,8865386500
lastDiv,6.924999999999999
range,132.97-249.3
changes,-2.73
companyName,Watsco Inc
currency,USD
cik,0000105016
isin,US9426222009
cusip,942622200
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Industrial Distribution
website,https://www.watsco.com/
description,"Watsco, Inc. engages in distribution of air conditioning, heating and refrigeration equipment and related parts. The company is headquartered in Coconut Grove, Florida and currently employs 5,200 full-time employees. As of December 31, 2016, the Company sold a range of non-equipment products, representing more than 300,000 stock keeping units, including parts, ductwork, air movement products, insulation, tools, installation supplies, thermostats and air quality products. The company distributes products consisting of equipment, including residential ducted and ductless air conditioners ranging from 1 to 5 tons, gas, electric and oil furnaces ranging from 50,000 to 150,000 British Thermal Units, commercial air conditioning and heating equipment and systems ranging from 1.5 to 25 tons and other specialized equipment; parts, including replacement compressors and motors, and supplies, including ductwork, grills, registers, sheet metal, adhesives and other ancillary supplies. The company also sells products to the refrigeration market."
ceo,Mr. Albert Nahmad
sector,Industrials
country,US
fullTimeEmployees,5800
phone,13057144100
address,2665 S Bayshore Dr Ste 901
city,Coconut Grove
state,FLORIDA
zip,33133
dcfDiff,-56.77
dcf,229.717
image,https://financialmodelingprep.com/image-stock/WSO.png
ipoDate,1994-06-16
defaultImage,False
