,0
symbol,ORA
price,79.29
beta,0.54504
volAvg,484475
mktCap,4049229310
lastDiv,0.55
range,53.44-87.07
changes,0.27
companyName,Ormat Technologies Inc
currency,USD
cik,0001296445
isin,US6866881021
cusip,686688102
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Utilities Renewable
website,https://www.ormat.com/
description,"Ormat Technologies, Inc. is a holding company, which engages in the provision of geothermal and recovered energy power business. The company is headquartered in Reno, Nevada and currently employs 1,346 full-time employees. The firm designs, develops, builds, owns and operates geothermal and recovered energy-based power plants. The firm's equipment manufacturing operations are located in Israel. The firm conducts its business activities in two business segments: Electricity segment and Product segment. The firm also manufactures products that produce electricity from recovered energy or so-called waste heat. The company also constructs, owns and operates recovered energy-based power plants."
ceo,Mr. Isaac Angel
sector,Utilities
country,US
fullTimeEmployees,1408
phone,17753569029
address,6140 Plumas St
city,Reno
state,NEVADA
zip,89519
dcfDiff,30.45
dcf,71.6894
image,https://financialmodelingprep.com/image-stock/ORA.jpg
ipoDate,2004-11-11
defaultImage,True
