,0
symbol,PFE
price,38.19
beta,0.64294
volAvg,27780716
mktCap,212275282000
lastDiv,1.52
range,27.88-41.99
changes,0.64
companyName,Pfizer Inc
currency,USD
cik,0000078003
isin,US7170811035
cusip,717081103
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Drug Manufacturers General
website,https://www.pfizer.com/
description,"Pfizer Inc. engages in the discovery, development, and manufacture of healthcare products specializes in medicines, vaccine, and consumer healthcare. The company is headquartered in New York City, New York and currently employs 92,400 full-time employees. The firm is engaged in the discovery, development and manufacture of healthcare products. Its global portfolio includes medicines and vaccines. The firm manages its commercial operations through two business segments: Pfizer Innovative Health (IH) and Pfizer Essential Health (EH). IH focuses on developing and commercializing medicines and vaccines. IH therapeutic areas include internal medicine, vaccines, oncology, inflammation and immunology, rare diseases and consumer healthcare. EH includes legacy brands, branded generics, generic sterile injectable products, biosimilars and infusion systems. EH also includes a research and development (R&D) organization, as well as its contract manufacturing business. Its brands include Prevnar 13, Xeljanz, Eliquis, Lipitor, Celebrex, Pristiq and Viagra."
ceo,Dr. Albert Bourla
sector,Healthcare
country,US
fullTimeEmployees,88300
phone,12125732323
address,235 E 42ND ST
city,New York City
state,NEW YORK
zip,10017
dcfDiff,-35.04
dcf,37.31
image,https://financialmodelingprep.com/image-stock/PFE.png
ipoDate,1944-01-17
defaultImage,False
