,0
symbol,URI
price,207.174
beta,2.27127
volAvg,842135
mktCap,14944798700
lastDiv,0.0
range,58.85-213.0
changes,5.2536
companyName,United Rentals Inc
currency,USD
cik,0001067701
isin,US9113631090
cusip,911363109
exchange,New York Stock Exchange
exchangeShortName,NYSE
industry,Rental & Leasing Services
website,https://www.unitedrentals.com/
description,"United Rentals, Inc. engages in the equipment rental business. The company is headquartered in Stamford, Connecticut and currently employs 18,500 full-time employees. The firm is an equipment rental company, which operates throughout the United States and Canada. The company operates through two segments: general rentals, and trench, power and pump. The general rentals segment includes the rental of construction, aerial, industrial and homeowner equipment and related services and activities. The trench, power and pump segment includes the rental of specialty construction products and related services. Its general rentals segment includes the rental of general construction and industrial equipment, such as backhoes, skid-steer loaders, forklifts and material handling equipment; aerial work platforms, such as boom lifts and scissor lifts, and general tools and light equipment, such as pressure washers, water pumps and power tools. As of October 17, 2018, it operated 1075 rental locations. The company conducts its operations through its subsidiary, United Rentals (North America), Inc. (URNA) and subsidiaries of URNA."
ceo,Mr. Matthew Flannery
sector,Industrials
country,US
fullTimeEmployees,19100
phone,12036223131
address,100 Stamford Pl Fl 7
city,Stamford
state,CONNECTICUT
zip,06902
dcfDiff,248.7
dcf,187.539
image,https://financialmodelingprep.com/image-stock/URI.png
ipoDate,1997-12-18
defaultImage,False
