,0
symbol,ACTG
price,3.63
beta,0.74922
volAvg,186796
mktCap,178884592
lastDiv,0.0
range,1.75-4.46
changes,0.03
companyName,Acacia Research Corp
currency,USD
cik,0000934549
isin,US0038813079
cusip,003881307
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Specialty Business Services
website,http://acaciaresearch.com/
description,"Acacia Research Corp. engages in the acquisition, development, and patents technologies through its subsidiaries. The company is headquartered in Irvine, California and currently employs 13 full-time employees. The firm's operating subsidiaries partner with inventors and patent owners, applying their legal and technology expertise to patent assets to unlock the financial value in their patented inventions. The firm's operating subsidiaries assist patent owners with the prosecution and development of their patent portfolios, the protection of their patented inventions from unauthorized use, the generation of licensing revenue from users of their patented technologies and, where necessary, with the enforcement against unauthorized users of their patented technologies through the filing of patent infringement litigation. The firm's operating subsidiaries own or control the rights to multiple patent portfolios, which include the United States patents and certain foreign counterparts, covering technologies used in a range of industries."
ceo,Mr. Clifford Press
sector,Industrials
country,US
fullTimeEmployees,17
phone,19494808300
address,"4 Park Plaza, Suite 550"
city,Irvine
state,CALIFORNIA
zip,92614
dcfDiff,-0.75
dcf,4.36697
image,https://financialmodelingprep.com/image-stock/ACTG.png
ipoDate,1995-07-05
defaultImage,False
