,0
symbol,CORE
price,33.45
beta,0.29804
volAvg,247684
mktCap,1502624260
lastDiv,0.61
range,20.94-34.42
changes,-0.4
companyName,Core-Mark Holding Company Inc
currency,USD
cik,0001318084
isin,US2186811046
cusip,218681104
exchange,Nasdaq Global Select
exchangeShortName,NASDAQ
industry,Food Distribution
website,http://ir.core-mark.com/
description,"Core-Mark Holding Co., Inc. engages in distribution and marketing of consumer goods. The company is headquartered in Westlake, Texas and currently employs 8,087 full-time employees. The firm provides sales, marketing, distribution and logistics services. As of December 31, 2016, the Company offered services to over 43,000 customer locations across the United States and Canada through 30 distribution centers. The firm's segments include the United States, Canada and Corporate. The firm's primary customer base consists of traditional convenience stores, as well as alternative outlets selling consumer packaged goods. The firm's traditional convenience store customers include various national and super-regional convenience store operators, as well as independently owned convenience stores. Its alternative outlet customers include a range of store formats, including grocery stores, drug stores, liquor stores, cigarette and tobacco shops, hotel gift shops, military exchanges, college and corporate campuses, casinos and hardware stores."
ceo,Mr. Scott McPherson
sector,Consumer Defensive
country,US
fullTimeEmployees,8555
phone,19402938600
address,1500 Solana Blvd Ste 3400
city,Westlake
state,TEXAS
zip,76262
dcfDiff,-22.54
dcf,29.2865
image,https://financialmodelingprep.com/image-stock/CORE.jpg
ipoDate,2005-12-02
defaultImage,True
